tweet;gender
@Clara_Serra_ @begonavillacis  https://t.co/cUqS2K4r40;-1
@Clara_Serra_ @begonavillacis Clara Serra 👏🏻👏🏻👏🏻👏🏻, además añadiría igualar y de manera intransferible las reducciones de jornada. Si no, no valdrá de nada. Me dedico a la consultoría tecnológica y créeme que es casi imposible asignar a un proyecto en cliente a una mujer con reducción de jornada;-1
@Clara_Serra_ Jaja muy grande, sin mencionar no soy animalista- veo un perrito y me derrito!- lo demas son bichos;-1
@Clara_Serra_ @begonavillacis Brava, Clara.;-1
@Clara_Serra_ Ladramos luego cabalgan 🙄;-1
@Clara_Serra_ @hay_que_cambiar Pobrecilla, estará inoculada, con algún catarro cocainómano. Tampoco hay que quemarla en la hoguera....;-1
@Clara_Serra_ @mixpelirroja Para entender algo en general...;-1
@Clara_Serra_ @jorgegcastano Ahi ahi aplicando la sororidad.;-1
"@Clara_Serra_ Qué ""empana"" llevan los naranjitos";-1
"@Clara_Serra_ Hola Clara, en general os cuesta a todos los partidos el entender y saber explicar las cosas, el tuyo también es ""cum laudem""";-1
@Clara_Serra_ Si es por incluirse ellos... Jajajajaja;-1
@Clara_Serra_ Más bien les falta creer en ello, tengo mis dudas.;-1
@Clara_Serra_ No, mujer, van más allá. Y ya de paso, yo quiero que los canarios de mi padre y la tortuga de mi sobrina también sean personas. Llevan tantos años entre nosotros...;-1
@Clara_Serra_ y para el resto, una buena granizada.;-1
"@Clara_Serra_ Gracias, lo leeré en cuanto pueda, precisamente porque hasta ahora Butler me convence poco (le veo un método foucaultiano poco original y además buscando esencializarlo -repito, hasta ahora-).  Por cierto ¿qué opinión tienes de Camille Paglia, mi feminista ""de cabecera""?";-1
@Clara_Serra_ ¿Que recursos de atención a mujeres se han privatizado? ¿Cuáles son esas politicas de austeridad contra la mujer? Dejad de inventar y crear problemas dónde no les hay. @ahorapodemos estáis acabados;-1
@Clara_Serra_ una pregunta profesora . . . ¿Es sexista opinar que una mujer es guapa?;-1
@Clara_Serra_ @MadridIgualdad https://t.co/vEH2djKlek 😊😉;-1
@Clara_Serra_ Perdón, ¿monstruosos? Monstruoso era el carnicero de Milwakee, si utilizamos el mismo calificativo para Woody Allen es que hay algo podrido en el cerebro de la gente, algo llamado fanatismo;-1
@Clara_Serra_ @ccifuentes A los tíos q los maten, eh?;-1
@Clara_Serra_ @ccifuentes Que estamos haciendo tan mal para que dos jóvenesUno de 16 años y uno de 13 maten a una persona paraRobarle , que mundo estamos creandoHz;-1
@Clara_Serra_ @MadridIgualdad En la mía también está, lo malo es que es la única del portal, de momento...;-1
@Clara_Serra_ @hugomabarca desde antígona a helena maleno, las mujeres siempre hemos hecho demostración de coraje y solidaridad. no es necesario blandir un palo ante un energúmeno para demostrar rebeldía, firmeza y liderazgo.;-1
@Clara_Serra_ @hugomabarca lo que esa gente llama potenciar la feminidad es justamente lo contrario. el sometimiento, la timidez, la cobardía no son cualidades femeninas. las mujeres somos esencialmente valientes, generosas y atrevidas, protagonistas de los mayores cambios que han experimentado los humanos;-1
@Clara_Serra_ Lo q me llama la atención, aparte d la financiación pública, es el número d familias q todavía ven normal educar así a sus hijos. La posibilidad   d elegir el uniforme (falda o pantalón), como propuso Podemos, es un error. Fijo q eligen falda, en estos temas hay q ser firme.;-1
@Clara_Serra_ American beauty fue una de mis películas favoritas. Y a mí, me resulta imposible darle credibilidad al personaje de Spacey. Creo que la forma de mirar una película cambia bajo el prisma con que cada uno la mira y creo que a la autora le pasa al mirar a Allen. Saber vs ignorar.;-1
@Clara_Serra_ hahahaha Qualytel es de las empresas más piratas del sector, me MEO que tengan un servicio como el 016. Flipo.;-1
@Clara_Serra_  https://t.co/MIVWIrsvuQ;-1
@Clara_Serra_ Cambie de camello.;-1
@Clara_Serra_ Si nos enteráramos de que Einstein era un machista en pensamiento y acto, retiraríamos de la investigación astrofísica la T° d la Relatividad? No. Pues lo mismo. Las obras, a parte de quien las firme.;-1
@Clara_Serra_ Yo creo que el problema en algunos de los casos es la impunidad. Con solo dejar de apoyar su arte sería como esperar que dejando de consumir algo transforma un problema estructural.;-1
@Clara_Serra_ Impresentable y repugnante personaje el del saxo, y me callo...;-1
@Clara_Serra_ Y la revolución entró en La Habana. Fue un 8 de enero de 1959 #Cubahttps://t.co/HUCdxQG7CqEn @liverdadesSaludS;-1
@Clara_Serra_ En efecto, es publicidad patriarcal que fomenta la misoginia y la violencia!Para los defensores de q a los hombres se les retrata de iguales formas, “no es cierto”!Les invito a ver trabajos de @yodominguez y vean lo q opinan niños pequeños sobre estas imágenes!Gran artículo 👏🏻;-1
"@Clara_Serra_ @eva_mzmo Es un tipo de arte. Que no te guste es diferente. También existe lo mismo con los hombres mas no recuerdo el nombre exacto de este ""tipo"" ahora mismo.";-1
@isaserras de @PodemosCMadrid “Para que haya democracia y feminismo es necesario acabar con la tiranía de la falta de estructuras”https://t.co/toqW4ABmhx;-1
@isaserras Lo que viene siendo una mofa a la ciudadanía y, valga la redundancia, un cachondeo de Ciudadanos, que le permiten todo.;-1
@isaserras 3- No. Resulta que la Fiscalía actúa acorde a la Ley, con independencia de que la acusada sea mujer. (art 255bis del CP). Esto me lleva a pensar  que no tienes ni idea de Derecho Penal.;-1
@isaserras 2- calumnia es imputar falsamente un delito a una persona (fue condenado por lesiones, no por maltrato). Que una madre use a sus niños saltándose el régimen de visitas es un delito y debe ser procesada por ello. Es posible que el mayor peligro para esos niños sea ella.;-1
@isaserras respondiendo a tus cuestiones:1-y si te digo que la mayor parte de los homicidios es a hombres? y si la mayor parte de los suicidios son de hombres? Te has planteado que el mismo sistema que criticas puede ser tanto o más cruel con los humanos por el simple hecho de ser humanos?;-1
@isaserras Tú removiendo la misma caquita.;-1
"@isaserras Así es. Al parecer en España ""no interesa del todo"" erradicar éste mal endémico. Se agarran a tiempos pasados en TODOS los sentidos.";-1
@isaserras difunde https://t.co/FZrtHTXCla;-1
@isaserras Para chulo mi pirulo;-1
@isaserras @MiguelUrban Jajajajaja;-1
@isaserras La Fiscalía no hace sino aplicar una legislación patriarcal y,con ello,asentar criterios y reproducir modelo intrínsecamente desigual.;-1
@isaserras Si te refieres a el como maltratador lo justo es q te refieras a ella como una secuestradora no?;-1
@isaserras Todo mi apoyo a Juana Rivas;-1
@isaserras Yo cada vez veo peor todo, yo lloré escuchando a Juana Rivas en AR, y creó que en esa celda debería estar el verdadero culpable, que es maltratador #JuanRivas;-1
3. ¿Podría ser que lo que pide la fiscalía sea una condena ejemplar y una lección para todas las mujeres madres que están o estarán en esta situación? #JusticiaPatriarcal #JuanaRivas;-1
2. Cuando la fiscalía pide 5 años y retirada de patria potestad durante 6 años a Juana Rivas no está pensando en los menores en situación de vulnerabilidad que ya viven con un maltratador.;-1
@isaserras Dona tu patrimonio millonario para los menores inmigrantes, coño, y deja de pedir a los demás Wyoming, una de ls caras más duras de la izquierda mediatica española.Con permiso del Ferreras y la @_anapastor_;-1
@isaserras @anticapi Y terrible será el silencio de las personas que están de acuerdo con él.;-1
@isaserras  https://t.co/FskAhOFSD8;-1
@isaserras Tú y tu hermana sois ideales. Solo hay que ver como odiáis al q prospera, al q no comparten vuestro ideario. Nos quitarías de en  medio si os saliera gratis. Chequistas;-1
@isaserras Es un demente;-1
@isaserras @HelenaMaleno Manda dinerito;-1
"@isaserras ""La cuestión es si elegimos la corriente neoliberal basada en una idea de libertad, igualdad e independencia de corte meritocrático, o aquella que apuesta por la paridad absoluta en la participación en todas las esferas de la vida social""https://t.co/6nDof9LoMv";-1
@isaserras @ctxt_es Más bien liberal, que no es, ni por asomo, lo mismo que neoliberal.;-1
@isaserras @ctxt_es Plúmbeas. Egocéntricas.;-1
@isaserras: Hoy publico este artículo en @ctxt_es sobre la disputa que hay en la lucha por los derechos de las mujeres. ¿Feminismo neoliberal o democracia radical?#LaCafeteraEsElMercadoAmigo👇👇👇👇 Es el mercado!https://t.co/JMcmMXzKzw https://t.co/3qg8ijFANo;-1
@isaserras @HelenaMaleno Helena es dignidad y justicia ! Amiga siempre contigo! 👊✊👊;-1
@isaserras Que odio tenéis a España y cuanta pasta os llevaréis para la ONG;-1
"@isaserras @ccifuentes Estaria bien saber si mando los datos, por si acaso si  tiene a bien se los solicito, puede ud. enviarme esos datos?, si necesita una cuenta de correo me lo traslada y se la hago llegar, estoy deseoso de estudiarlos seguro que son datos ""rigurosos"" y avalados por...faes?.";-1
@isaserras PODEMOS, cuatro DESCAMISADOS Y ANTISISTEMA QUE HAN ENGAÑADO A MILES DE VOTANTES DE BUENA VOLUNTAD....VAYA TROPA..;-1
@isaserras https://t.co/dyE27EQbfH;-1
@isaserras @ccifuentes Los defectos están por todas partes... mas vale un vestido cada dia que una buena acción cabezas huecas que dirigen nuestros destinos sin que muchos se percaten de tan triste historia.;-1
@isaserras @ccifuentes Lo que más les molaban a los politicos del PP era la tarjeta de oro para gastos en el corte inglés, pagamos todo los españoles, un mundo cruel en todos los sentidos.;-1
@isaserras @ccifuentes La misma suficiencia chulesca que calzan todos. Desde el M. al de los roscones. Son asco.;-1
@isaserras @ccifuentes Si tiene que tener un buen informe de gestión , debe ser tan bueno como la democracia que no existe desde 1936;-1
@isaserras @ccifuentes Impresionante El desparpajo Esta en su medio. Hablar es su papel.;-1
@isaserras @ccifuentes Otra iluminada;-1
"@isaserras @ccifuentes oye que si, que los mande ... tengo ganas de reírme un ""Rato""";-1
@isaserras @ccifuentes Manda los datos guapa!! De paso manda los tuyos también, anda!!!;-1
@isaserras @ccifuentes Eso, que nos mande los datos, y nosotros le mandamos el auto del juez.;-1
@isaserras Estás segura, mira que si votasteis también a favor? 😂😂😂😂😂😂😂😂😂;-1
@isaserras @1denmadrid Que este partido, ilegal, hable de algo, es un insulto a la ética y a la decencia. Que el resto de partidos le escuche... ABERRANTE. Los ladrones deben estar en la cárcel, no en el Congreso.;-1
@isaserras Victimistas? Eso es credo vuestro. Llorar y no gestionar ni las heces;-1
@isaserras @EduPonces Pues he sido testigo de lo contrario hace muy poco. No es por llevar la contraria al resto. Por cierto... en este caso fue un incendio provocado por el propio menor. Y hay penas de hasta 7 años de carcel;-1
@isaserras @RosaMar6254 Pobres niños!. Qué ha pasado?.;-1
@isaserras En zonas de Alemania la gente se lleva a sus casas a los refugiados hasta que estos estén integrados,  cuántos españoles estarían dispuestos a tal sacrificio? No solo es un problema político. Hemos integrado a los inmigrantes en España? Chinos, marroquíes, sudamericanos...;-1
@isaserras En zonas de Alemania, la gente se lleva a sus casas a los;-1
@isaserras El TEDH no pregunta que pasa en España?;-1
@ignacioaguado La comida sale del agricultura  y d la ganadería, sin estos dos pilares no podemos vivir, son los pilares d nuestra existencia.;1
@ignacioaguado Y que le invite a langostas  o una mariscada;1
@ignacioaguado Valla vergüenza de estos dos. Solo les falta darse un besito;1
@ignacioaguado Populismo en HD;1
@ignacioaguado Perfecto, que los apoye.Los que imcumplan la ley acabaran en la carcel...;1
@ignacioaguado Esos vales de podemos están políticamente más perdidos que el hijo de limbert;1
@ignacioaguado Así es y que no se escondan detrás de la abstención o el voto en blanco  , sabían que hacer eso era lo mismo que votar independentismo;1
@ignacioaguado Y los ganaderos de bravo también, no lo olvide.;1
@ignacioaguado Pues su partido lleva ya un tiempo largo poniéndose al lado de los corruptos....recuerde que si esta ahí ha sido por apoyar al PP de Madrid, por no hablar de facilitar 4 años mas al Señor M.Rajoy y su séquito...deberían de tener un poco más de decoro a la hora de hablar...;1
@ignacioaguado @CiudadanosCs Definitivamente cambiar la ley electoral ayudará al mundon rural.#demagogia;1
@ignacioaguado @CiudadanosCs Y así es como se consigue que la clase obrera vote a la derecha hamijos;1
@ignacioaguado @CiudadanosCs Como los apoyéis igual que a los estibadores ...;1
@ignacioaguado @CiudadanosCs Muy creíble... jajaja;1
@ignacioaguado hay! Uf!🙈 😳cuidado con el toro...xDios, que quiero que seas el próximo Presidente de mi Comunidad...🤔;1
@ignacioaguado “Poner en valor”, “en democracia”, “las políticas”,... Están ustedes acabando con el idioma español.;1
@ignacioaguado Depende por dnd  salga el viento.Este ha perdido el norte.Espero q las siguientes  selecciones se tenga q larga pq no va a tener no dos escaños;1
@ignacioaguado Continúa el Golpe de Estado..;1
@ignacioaguado Podemos es un partido nefasto ,quieren revolución para pescar en río revuelto .;1
@ignacioaguado 65 es mayor que 70👏👏👏👏Y después nos extrañamos porque la educación va mal... Normal, con políticos así...;1
@ignacioaguado No es que se ponga al lado de nadie. Simplemente siente un odio profundo a España y a los Españoles.;1
@ignacioaguado Me importa una mierda la vida de los roedores de cloaca. Ya les va quedando menos que roer.;1
@ignacioaguado Estábamos en el escalón de ONG. Ahora bajemos uno más y juguemos a Arguiñanos.;1
@ignacioaguado oye, lo de Rajoy y el PP (ese partido imputado por corrupción)en el Gobierno,es cosa vuestra,no?Sois culpables de corrupción?;1
@ignacioaguado Iglesias, Colau, Domenech etc... Antiespañoles, harían lo que fuera por romper nuestra convivencia, les dan asco nuestros símbolos, consideran el himno cutre pachanga fachosa... Hundíos ya electoralmente, hacednos un favor. Ah... y Visca Tabarnia lliure y ESPAÑOLA.;1
@ignacioaguado ¿Desde cuando podemos ha de apoyar a la derecha porque sí? Y aunque lo hiciera, hay mayoría absoluta indepe.;1
@ignacioaguado A @ahorapodemos en las elecciones no les va a amparar ni la caridad.Han tocado fondo,siguen escarbando #Nadielesquiere https://t.co/1ZFkXeUlgj;1
@ignacioaguado @PabloGarciaCs ¡¡  lo mas seguro es que nunca hestaras de lado de corruptos   y malentes   seguro !!;1
@ignacioaguado Aquí todos los partidos son cómplices y los votantes rehenes de la incompetencia de aquellos.;1
@ignacioaguado Dejen de apoyar al PP por favor;1
@ignacioaguado Las del bar donde se fundó el PSOE, cerca de Sol, son una delicia!;1
@ignacioaguado Se puede decir más alto, pero no más claro #regeneración  👏🏻;1
@ignacioaguado sabe que esto no es cierto: varios de esos puntos suponen modificar el Estatuto, lo que exige la aprobación de 2/3 de la Asamblea.Esa 'mayoría absoluta' que suman @ccifuentes y él no alcanza.¿#PolíticaÚtil?, más bien hablar por hablar. https://t.co/lpt41LNCHO;1
@ignacioaguado Y si os queréis alejar un poco de Madrid ciudad, recomiendo las croquetas de La Chimenea en Guadarrama. ¡Riquísimas!;1
@ignacioaguado Vaya forma d sacar la corrupcion de las Instituciones teneis!!,nos tenéis con los ojos a cuadros!!Os vemos cómo traidores!!,MAREA LA PERDIZ,POR QUE SE LO PERMITIS Y COLABORAIS MAREANDOLA;1
@ignacioaguado Tú pide, pide.;1
@ignacioaguado Y ya si eso seguís cobrando el sueldazo hasta que acabe la legislatura, sin hacer nada claro, pero quejándoos un montón de postureo.  Un saludo a todos los votantes de Cs que no pillan cacho y... votan a esto. Muy lúcidos todos.;1
@ignacioaguado Son muchos los q pisaron esas alfombras y muchos años haciéndolo, creo q ni ellos mismos saben lo mucho q hay debajo y no se atreven a levantarlas, pero se hará, con ellos colaborando o encubriendo. Toca decidir.Enhorabuena, seguir así.👏👏;1
@ignacioaguado Pero les seguís apoyando. Si fuerais coherentes, les habríais retirado la confianza.;1
@ignacioaguado @Cs_Madrid No ha mareado la perdiz con los compromisos. Los ha incumplido a sabiendas.;1
@ignacioaguado Um! ya me gustaría...😊;1
@ignacioaguado @CsGetafe ¡Que buena Pinta! ¡¡Gracias!!!;1
@ignacioaguado Por qué apoyas su gobierno entonces?;1
@ignacioaguado “Le pido a Cifuentes que deje de marear la perdiz con la corrupción” https://t.co/JLIDPlljBT;1
@ignacioaguado @Cs_Madrid ✅ Apoyo al gobierno de Cifuentes por parte de Ciudadanos.;1
@ignacioaguado “Vamos a seguir trabajando para destapar la corrupción, seguir levantando alfombras y regenerando la vida pública de la Comunidad de Madrid ante 'esta etapa oscura' que un día sí y otro también abre portadas de diarios”. https://t.co/7kB4WBFkYs;1
@ignacioaguado @Albert_Rivera Mucha corrupción, pero vosotros continuais apoyandolo.;1
@ignacioaguado Pero luego se hace dificil de entender q sigais apoyándoles. Maxime teniendo cerca a una persona de consenso y sensata como es Gabilondo.;1
"@ignacioaguado Y el colmo de la ""bajeza"" es (como siempre) responsabilizar ridículamente a un funcionario https://t.co/wIL9DGAaFg";1
@ignacioaguado Estaba claro no hay nadie limpio en ese partido que dice ser tan demócrata algún día saldrán los trapos sucios escondidos se Rajoy un Presidente que no sabe lo que pasa en su sede o su partido ¿quien se lo cree? Yo noooo;1
@ignacioaguado @castellanapura Esto es corrupción también;1
@ignacioaguado Tenéis más cara que un escaparate de muñecas. Cifuentes hace lo que hace porque tú y tu grupo la estáis apoyando a saber por qué prebendas. Que os den.;1
@ignacioaguado Opacidad#Ocultismo#Gris;1
@ignacioaguado Enhorabuena por vuestra insistencia, así va saliendo el caso Lezo que ya es casi el caso Cifuentes. Antes que optar por las ideologías los ciudadanos deberíamos  descartar a los partidos que no rinden cuentas, engañan a la sociedad y/o ocultan información.;1
@ignacioaguado Lo que sigue sin sentido es que siga siendo la presidenta. Y si lo es, es gracias a vosotros. En Madrid la corrupción no viene de la mano de separatistas y apoyada por anticapitalistas, viene de la mano del PP y es apoyada por vosotros;1
@ignacioaguado @CsarZafra Gracias ciudadanos por estar ahí y no hacer absolutamente nada, gracias una vez más...;1
@ignacioaguado Tu eres tan cómplice como ella por sostenerla en el gobierno, eso te lo dice tu jefe? @Albert_Rivera;1
@ignacioaguado Cs sois cómplices de mantener el Gobierno del PP y sus políticas de recortes.;1
@ignacioaguado Pero, ¿de qué vas si sois vosotros quienes la sostenéis en el Gobierno? ¿Crees que somos tontos? Sois Derecha y os apoyáis mutuamente. A eso lo llamo hipocresía, falsedad y ganas de mentir a la gente.;1
@ignacioaguado y por qie sigues apoyando a este  Gobierno salpicado por Lezo y Púnica ? esa es la pregunta;1
@ignacioaguado Si te leyera un marciano no se podría ni imaginar que es tu partido el que sostiene en el gobierno a la tal Cifuentes. Inexplicable.;1
@ignacioaguado Quizás los sepáis desde @Cs_Madrid ya que sois quienes soportáis su gobierno en minoría. En política hay que mojarse, no podéis seguir sin poneros el mono de trabajo. Criticáis, pero no remediáis. Ladráis, pero no mordéis. En vuestra mano está la solución. #AhoraTuPais;1
@ignacioaguado Cifuentes no puede cerrar la comisión de anticorrupción ! porque los mismos siguen actuandoo... osea..si..eesooo...más y más..si;1
@ignacioaguado @MGutierrezCs Otra más a la lista, Bárcenas sobres Rajoy, Gallardón, González, Urdangarín,granados,peq.nicolas,(ha desaparecido) Gürtel, Nóos, etc.etc. ay mas.....;1
@ignacioaguado por eso la apoyais,por eso muchos no os creen.;1
@ignacioaguado jijjiji...;1
@ignacioaguado Esto es deprimente!!!;1
Y el motivo x el q seguís manteniéndo a ella y a su gobierno, @ignacioaguado?Sois unos cínicos y coparticipes necesarios @eldiario_Madrid;1
@ignacioaguado Siempre lo ha tenido, está ocultando el expolio de su partido, ese al que @CsMadridCiudad ha dado el gobierno. Vosotros sois responsables también de tapar la corruPPción de la Comunidad, no te parece?;1
@ignacioaguado La que venía a limpiar la política ja ja ja;1
@ignacioaguado ¿Medidas?;1
@ignacioaguado ¿Y cuál es el motivo para que sigáis apoyando su gobierno?;1
@ignacioaguado Vaya que sorpresas!! Mas de los mismo, mismos perros distintos collares,lo peor esq nos siguen tomando a los ciudadanos por tontos con sus explicaciones sin sentido. Espero q las urnas os pongan en vuestro sitio. #CasoLezo #canal;1
@ignacioaguado Ni me seas cretino, bulto...;1
@ignacioaguado Comprobar bien los doc. no vaya a ser que se hayan traspapelado algunos de ellos......🤨;1
@ignacioaguado @AntSoubrieCs Que asco de corrupción, cuñadismo, amiguísimo, intercambio de favores y demás mamandurrias. Necesitamos un partido limpio sin pasado que quiera regenerar la política. Podemos o Ciudadanos, lamentablemente Podemos ha optado por destruir España, con lo que no hay muchas opciones.;1
@ignacioaguado Espero que @cifupresidenta no tarde mucho en contarnos su versión. Quizás se perdió la autorización como los papeles de la Ciudad de la Justicia?;1
@ignacioaguado JOJOJOJOJOJOJOJOJOSeguimos para bingo en el PP. Seguid, seguid, que nosotros seguiremos en los votos @ccifuentes Sólo el hecho de querer cerrar una comisión anticorrupción ya es para que nadie vuelva a votar a ese partido más en la historia. Menudo lobby tienen montado.;1
@ignacioaguado Pero si gobierna gracias a tu partido. Tápate un poco que tienes la cara más dura que el cemento.;1
@ignacioaguado El PP está hasta el cuello de corruPPción, ahora solo les queda intentar achicar agua en un barco que se hunde.;1
@ignacioaguado @nssme_foro Tienen que tener una postura firme, Cifuentes solo es presidente porque tiene su apoyo;1
@dgpastor @voz_opinion ¡Gracias!;-1
Las 16h de hoy lunes y la documentación #Canal #Lezo sin llegar a la #ComisiónCorrupción, desde el sábado.;-1
@dgpastor Que el ritmo no pare !;-1
@dgpastor Pues cuánto me alegro :);-1
@dgpastor Gracias por la exageración, Dolores, no hacía falta 😉;-1
La confusión, los ataques personales y los insultos del PP descalificando como “tontos útiles” solo han convencido de una cosa a los demócratas exigentes: os dieron la última oportunidad y votar PP ha sido una oportunidad perdida https://t.co/yL2aVILY4T;-1
Como colofón, ante la presión de lo que son derechos constitucionales básicos, el PP anuncia su retirada unilateral de la #ComisiónCorrupción. No es lo deseable, pero es su decisión y se retratan https://t.co/2IyqcgvGQV;-1
Mientras, las sesiones públicas se realizaban perjudicando a parlamentarios y comparecientes, que reclamaron incluso al Consejo Transparencia https://t.co/TolyKLU4VT;-1
Tenemos infinitas respuestas del gobierno de Cifuentes en Pleno, #ComisiónCorrupción y por escrito a esta presidencia y portavoces: “los jueces no responden y eso no nos autoriza”.;-1
¿Se puede traspapelar lo que la #ComisiónCorrupción lleva reclamando insistentemente meses, pendientes de un comunicado del juzgado, que está siguiendo tb la prensa y hasta algún grupo llevaba al TSJ?;-1
@dgpastor Y porque Ciudadanos sigue apoyandoles en Madrid?;-1
@dgpastor Se les llena la boca con tolerancia cero a la corrupción y transparencia y luego quedan retratados con sus hechos y silencios.;-1
@dgpastor Que no la puede DAR QUE LOS PILLAIS.....;-1
@dgpastor @LurchMora Ayyy la rana reina....;-1
@dgpastor @ignacioaguado Cuando uno tiene todas sus cuentas en orden pude criticar. Pero cuando el tribunal de cuentas está reclamando transparencia mejor calladitos, no todos somos tan tontos como los del PP.;-1
Si esta fuese una Comisión manejable por el gobierno, sin duda el PP se habría quedado. Pero las mayorías absolutas han terminado: la #ComisiónCorrupción sigue haciendo su trabajo con máximo rigor respetando los derechos, de todos los comparecientes y parlamentarios, como siempre;-1
Seguiremos exigiendo que el gobierno de Cifuentes nos facilite la información bloqueda, que ningún juez nos ha negado https://t.co/TolyKLU4VT #ComisiónCorrupción #Canal #Lezo;-1
Hoy hemos tenido la reunión de planificación habitual con portavoces. El 18 de enero fijaremos los comparecientes para la siguiente sesión pública, en febrero. Retomamos con el campo de golf investigado dentro del Caso Canal.;-1
La #ComisiónCorrupción sigue, sería deseable la participación del PP pero han dado la espantada por decisión propia. Jurídicamente no afecta, seguimos con todas las garantías.;-1
@dgpastor @montano66 Es que con tanto heterónimo, superpoblado tiene sentido.;-1
@marbandefrutos @Cs_Madrid Una gran noticia para los vecinos!!! y ¿ qué % de bajada podemos esperar?;-1
@tomasmarcos Hacen lo contrario a lo q prometieron desde AhoraMadrid en dscapacidad y servicios sociales suspenden totalmente;1
@tomasmarcos Se les olvida que un Ayto debe gobernar PARA TODOS, independientemente del signo político, porque las prioridades, necesidades y urgencias SON PARA TODOS..., pero que podemos esperar con gente tan sectaria!!! 😤😤;1
@tomasmarcos No me sorprende en absoluto, eso si, para orgias y bacanales barra libre...;1
@tomasmarcos @CiudadanosCs Es un Club Privado. Con sus sponsors y su propia financiación.#demagogia;1
@tomasmarcos Si hubiesen sido ocupas perroflautas...;1
@tomasmarcos No prefiere cederlos para que se celebren actos a favor del independentismo en Cataluña;1
@tomasmarcos Una verguenza !!!!;1
@tomasmarcos el ayuntamiento de madrid tien un problema endemico con las licencias de dsicotecas y similares , cada pocos años hay una desgracia y nadie sabe nada....;1
@tomasmarcos Pero a los independentistas sí, que assssssco;1
@tomasmarcos Política destructiva;1
@tomasmarcos La realidad es que se olvida del deporte en su globalidad Como también de la cultura, la accesibilidad, ... se olvida que está al frente de un Ayuntamiento que hay que gestionar;1
@tomasmarcos Se quieren ahorrar 20.000 pavos????  para hacer fichajes, es el mercado,amigo;1
@tomasmarcos Está Es la Política Social que venian a hacer. Lo único que hacen es política de amiguetes. Y lo peor es que no sienten vergüenza.;1
@tomasmarcos Diversidad funcional tenemos todos, pero a algunos esta es discapacitante. Ojo con los conceptos, se empieza hablando de diversidad y se acaban perdiendo derechos y apoyos.;1
@tomasmarcos Sin palabras;1
@tomasmarcos La Hipocresía se retrata;1
@tomasmarcos @IgualdadLGBT 👀 ya se ven las orejitas al lobo;1
@tomasmarcos @telemadrid Excelente programa;1
@tomasmarcos Es que el Equipo de Gobierno del Ayuntamiento de Madrid solo mira por los suyos. Gobierno de amiguetes.Eso sí, luego dicen, a bombo y platillo, que su prioridad es la gente, que gobiernan escuchando....MENTIRA;1
@tomasmarcos Que se hagan independentistas y seguro q se lo dejan;1
@tomasmarcos Lamentable;1
@tomasmarcos @Albert_Rivera Hay q agradecer el trabajo q hacéis por discapacidad y q no hacen otros partidos;1
@tomasmarcos @Albert_Rivera Querrás decir SOCIALISMO liberal... El cual ya habeis rechazado y renegado... Sobretodo apoyando la basura liberticida del PP que ha acabado con una tasa de mortalidad más grande en España que en Venezuela.;1
"@tomasmarcos @Albert_Rivera ""liberalismo progresista es un oximoron"". Lo dicen los liberales auténticos. https://t.co/3qooZP23ON";1
@tomasmarcos Buen trabajo Tomas.;1
@tomasmarcos Gracias por la labor que haceis en la Asamblea. Ya es hora de que PP se eche a un lado y deje paso a quien quiere trabajar y mejorar la Comunidad de Madrid.;1
@tomasmarcos Se les llena la boca cuando hablan de inclusión y no tienen ni idea de lo que significa. Todos somos ciudadanos de pleno derecho,  las personas con discapacidad también.¡No las ignoren!;1
@tomasmarcos Solo la ineficacia y la falta de valores, hace que la plena inclusión no sea un reto para un gobierno.#discapacidad #diversidadfuncional;1
@tomasmarcos Gobierna gracias a tu voto. Cínico.;1
"@tomasmarcos Arreglar las aceras de quién es competencia?? De la comunidad o del ayuntamiento??? Tal para cuál!! Qué se den un ""paseito x Tetuán"". Aunque no seas discapacitado no se puede andar!";1
@tomasmarcos Pero podemos trabajar todos lo demás, legislando.;1
@tomasmarcos El PP de Madrid y Cristina Cifuentes pasan de los discapacitados y dependientes, no le importamos. Ejemplo: reconocida la dependencia, aprobada la ayuda y están pasando los meses y ésta no llega.;1
@tomasmarcos Esa es la sensación que nos da, desde luego. Muchas palabras pero sin contenido ni hechos. Y luego dirán que la atención a la discapacidad es gratuita o que se vuelcan con la diversidad funcional. 😡😡😡😡;1
@tomasmarcosSondeo a Diputados, Diputadas, Senadores y Senadoras  https://t.co/DtoiKIEbPH;1
@RicardoMegias Un placer haberte conocido hoy en FITUR. Saludos!;1
@RicardoMegias Es vuestro gobierno también, no se te olvide que sois socios;1
@RicardoMegias https://t.co/7wTfT90uf2;1
@RoberN8 @Cs_Madrid La Ley de Gobierno y Administración de 1983. Todo es importante. El deporte también, por descontado.;1
@albertoreyero @telemadrid Muchas gracias Alberto! Abrazos;1
@JuanRubioRuiz https://t.co/xVo08Pj3ct;1
@JuanRubioRuiz Exacto Juan. Un abrazo. Y de nuevo muchísimas gracias por preocuparos de la situación.;1
@JuanRubioRuiz Muchas gracias.;1
@JuanRubioRuiz La situación es insostenible. Cada día más tramos a velocidad reducida. Los trenes se inclinan, chirridos... https://t.co/qpfkCBZnvO;1
@JuanRubioRuiz https://t.co/dwDHmZRinX;1
@JuanRubioRuiz @alberoliver https://t.co/XD3lJZMF47;1
